FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-07149,3,3,0.7333
Galaxy10_DECals-dataset-12487,7,6,0.3
Galaxy10_DECals-dataset-06796,3,3,0.5
Galaxy10_DECals-dataset-12135,7,6,0.3
Galaxy10_DECals-dataset-09860,5,5,0.4667
Galaxy10_DECals-dataset-08709,5,7,0.3333
Galaxy10_DECals-dataset-13776,7,7,0.3
Galaxy10_DECals-dataset-10848,6,6,0.2667
Galaxy10_DECals-dataset-06228,3,3,0.6667
Galaxy10_DECals-dataset-17035,9,2,0.3
Galaxy10_DECals-dataset-01924,1,1,0.4
Galaxy10_DECals-dataset-14402,7,6,0.2
Galaxy10_DECals-dataset-05708,3,3,0.3333
Galaxy10_DECals-dataset-05177,2,7,0.2667
Galaxy10_DECals-dataset-15140,8,8,0.7
Galaxy10_DECals-dataset-00498,0,5,0.2667
Galaxy10_DECals-dataset-05844,3,3,0.3667
Galaxy10_DECals-dataset-11053,6,6,0.4
Galaxy10_DECals-dataset-01025,0,6,0.2333
Galaxy10_DECals-dataset-05798,3,3,0.4333
Galaxy10_DECals-dataset-12011,7,3,0.3667
Galaxy10_DECals-dataset-05214,2,2,0.5
Galaxy10_DECals-dataset-10073,6,5,0.2667
Galaxy10_DECals-dataset-07078,3,3,0.3667
Galaxy10_DECals-dataset-13586,7,7,0.3667
Galaxy10_DECals-dataset-13198,7,5,0.3667
Galaxy10_DECals-dataset-11823,7,2,0.3
Galaxy10_DECals-dataset-11105,6,6,0.5
Galaxy10_DECals-dataset-11769,6,6,0.5667
Galaxy10_DECals-dataset-03960,2,2,0.7
Galaxy10_DECals-dataset-08462,5,5,0.3333
Galaxy10_DECals-dataset-13934,7,7,0.5
Galaxy10_DECals-dataset-08168,5,8,0.4333
Galaxy10_DECals-dataset-06376,3,3,0.4667
Galaxy10_DECals-dataset-17308,9,5,0.1667
Galaxy10_DECals-dataset-08199,5,5,0.3667
Galaxy10_DECals-dataset-07476,3,3,0.4333
Galaxy10_DECals-dataset-13886,7,7,0.5667
Galaxy10_DECals-dataset-03108,2,2,0.8
Galaxy10_DECals-dataset-10370,6,6,0.2333
Galaxy10_DECals-dataset-07864,4,9,0.2667
Galaxy10_DECals-dataset-02950,2,2,0.7
Galaxy10_DECals-dataset-15859,8,9,0.5667
Galaxy10_DECals-dataset-13377,7,5,0.3
Galaxy10_DECals-dataset-15876,9,9,0.4667
Galaxy10_DECals-dataset-05630,3,3,0.2667
Galaxy10_DECals-dataset-05866,3,6,0.3
Galaxy10_DECals-dataset-09729,5,2,0.4
Galaxy10_DECals-dataset-02490,1,5,0.2667
Galaxy10_DECals-dataset-09510,5,5,0.3
Galaxy10_DECals-dataset-12483,7,7,0.3
Galaxy10_DECals-dataset-14579,8,8,0.8
Galaxy10_DECals-dataset-02151,1,7,0.3
Galaxy10_DECals-dataset-15941,9,0,0.2
Galaxy10_DECals-dataset-00021,0,4,0.3333
Galaxy10_DECals-dataset-14948,8,7,0.3
Galaxy10_DECals-dataset-03781,2,2,0.3333
Galaxy10_DECals-dataset-12181,7,6,0.4333
Galaxy10_DECals-dataset-08823,5,5,0.3333
Galaxy10_DECals-dataset-03720,2,2,0.9
Galaxy10_DECals-dataset-17345,9,9,0.2333
Galaxy10_DECals-dataset-00995,0,7,0.3333
Galaxy10_DECals-dataset-07896,4,1,0.2667
Galaxy10_DECals-dataset-12259,7,5,0.2333
Galaxy10_DECals-dataset-06656,3,3,0.5167
Galaxy10_DECals-dataset-15703,8,8,0.6333
Galaxy10_DECals-dataset-10338,6,6,0.3667
Galaxy10_DECals-dataset-16539,9,9,0.2333
Galaxy10_DECals-dataset-05988,3,2,0.3333
Galaxy10_DECals-dataset-04250,2,2,0.8
Galaxy10_DECals-dataset-10893,6,3,0.2333
Galaxy10_DECals-dataset-17039,9,8,0.3333
Galaxy10_DECals-dataset-10774,6,5,0.3333
Galaxy10_DECals-dataset-04680,2,2,0.4667
Galaxy10_DECals-dataset-17413,9,5,0.2333
Galaxy10_DECals-dataset-03123,2,2,0.5333
Galaxy10_DECals-dataset-15075,8,8,0.5667
Galaxy10_DECals-dataset-10954,6,6,0.3
Galaxy10_DECals-dataset-13765,7,7,0.4
Galaxy10_DECals-dataset-09078,5,5,0.4
Galaxy10_DECals-dataset-11209,6,6,0.3333
Galaxy10_DECals-dataset-04070,2,2,0.3667
Galaxy10_DECals-dataset-06803,3,1,0.2
Galaxy10_DECals-dataset-11942,7,7,0.4
Galaxy10_DECals-dataset-10820,6,5,0.3
Galaxy10_DECals-dataset-07609,4,9,0.4
Galaxy10_DECals-dataset-11164,6,6,0.4
Galaxy10_DECals-dataset-00619,0,7,0.3333
Galaxy10_DECals-dataset-15933,9,9,0.4333
Galaxy10_DECals-dataset-14604,8,8,0.4
Galaxy10_DECals-dataset-01741,1,9,0.3333
Galaxy10_DECals-dataset-12540,7,8,0.4667
Galaxy10_DECals-dataset-13292,7,7,0.4333
Galaxy10_DECals-dataset-10760,6,5,0.5333
Galaxy10_DECals-dataset-03838,2,1,0.2667
Galaxy10_DECals-dataset-11486,6,6,0.3667
Galaxy10_DECals-dataset-07179,3,3,0.7
Galaxy10_DECals-dataset-13254,7,7,0.4333
Galaxy10_DECals-dataset-16581,9,9,0.8333
Galaxy10_DECals-dataset-04315,2,2,0.4667
Galaxy10_DECals-dataset-10424,6,5,0.3333
Galaxy10_DECals-dataset-05568,2,2,0.5333
Galaxy10_DECals-dataset-14661,8,8,0.3667
Galaxy10_DECals-dataset-14474,8,1,0.2
Galaxy10_DECals-dataset-06912,3,3,0.6333
Galaxy10_DECals-dataset-12803,7,2,0.2667
Galaxy10_DECals-dataset-11246,6,6,0.3667
Galaxy10_DECals-dataset-02563,1,2,0.6
Galaxy10_DECals-dataset-15003,8,8,0.3667
Galaxy10_DECals-dataset-04332,2,2,0.4333
Galaxy10_DECals-dataset-00624,0,7,0.4
Galaxy10_DECals-dataset-04074,2,2,0.7333
Galaxy10_DECals-dataset-01182,1,1,0.325
Galaxy10_DECals-dataset-09537,5,7,0.3
Galaxy10_DECals-dataset-03801,2,2,0.4333
Galaxy10_DECals-dataset-10450,6,6,0.3667
Galaxy10_DECals-dataset-09055,5,5,0.6
Galaxy10_DECals-dataset-00738,0,7,0.3
Galaxy10_DECals-dataset-03401,2,2,0.7333
Galaxy10_DECals-dataset-07340,3,3,0.4
Galaxy10_DECals-dataset-06758,3,3,0.6667
Galaxy10_DECals-dataset-09928,5,1,0.2333
Galaxy10_DECals-dataset-07401,3,3,0.3333
Galaxy10_DECals-dataset-09575,5,5,0.3
Galaxy10_DECals-dataset-17417,9,9,0.4667
Galaxy10_DECals-dataset-02406,1,1,0.5
Galaxy10_DECals-dataset-15908,9,9,0.4667
Galaxy10_DECals-dataset-15905,9,3,0.3833
Galaxy10_DECals-dataset-17242,9,8,0.4
Galaxy10_DECals-dataset-13414,7,7,0.2667
Galaxy10_DECals-dataset-16377,9,9,0.6
Galaxy10_DECals-dataset-07616,4,9,0.2667
Galaxy10_DECals-dataset-15294,8,8,0.3
Galaxy10_DECals-dataset-01330,1,1,0.3667
Galaxy10_DECals-dataset-14999,8,8,0.5333
Galaxy10_DECals-dataset-17197,9,9,0.3
Galaxy10_DECals-dataset-03308,2,2,0.7
Galaxy10_DECals-dataset-00400,0,7,0.3
Galaxy10_DECals-dataset-04877,2,2,0.8
Galaxy10_DECals-dataset-07209,3,3,0.4333
Galaxy10_DECals-dataset-12141,7,5,0.2667
Galaxy10_DECals-dataset-14096,7,7,0.4333
Galaxy10_DECals-dataset-02484,1,1,0.4
Galaxy10_DECals-dataset-16752,9,9,0.7
Galaxy10_DECals-dataset-10777,6,1,0.2333
Galaxy10_DECals-dataset-15188,8,8,0.3333
Galaxy10_DECals-dataset-09466,5,5,0.3667
Galaxy10_DECals-dataset-06937,3,3,0.3
Galaxy10_DECals-dataset-06540,3,3,0.4
Galaxy10_DECals-dataset-01770,1,9,0.3667
Galaxy10_DECals-dataset-04917,2,2,1.0
Galaxy10_DECals-dataset-08772,5,9,0.2
Galaxy10_DECals-dataset-15773,8,7,0.3
Galaxy10_DECals-dataset-07057,3,3,0.7
Galaxy10_DECals-dataset-01415,1,2,0.2333
Galaxy10_DECals-dataset-10068,6,7,0.3
Galaxy10_DECals-dataset-10461,6,5,0.2
Galaxy10_DECals-dataset-15324,8,9,0.2667
Galaxy10_DECals-dataset-09517,5,7,0.4667
Galaxy10_DECals-dataset-06054,3,3,0.3
Galaxy10_DECals-dataset-05056,2,2,0.5333
Galaxy10_DECals-dataset-16009,9,9,0.6667
Galaxy10_DECals-dataset-09582,5,7,0.2667
Galaxy10_DECals-dataset-06177,3,3,0.62
Galaxy10_DECals-dataset-10171,6,5,0.4
Galaxy10_DECals-dataset-10282,6,7,0.3667
Galaxy10_DECals-dataset-02250,1,7,0.3667
Galaxy10_DECals-dataset-15277,8,5,0.2667
Galaxy10_DECals-dataset-04790,2,1,0.2667
Galaxy10_DECals-dataset-10959,6,2,0.2667
Galaxy10_DECals-dataset-16498,9,9,0.6333
Galaxy10_DECals-dataset-08453,5,5,0.3667
Galaxy10_DECals-dataset-16275,9,9,0.3333
Galaxy10_DECals-dataset-13629,7,4,0.2
Galaxy10_DECals-dataset-04635,2,2,0.5333
Galaxy10_DECals-dataset-04617,2,2,0.8
Galaxy10_DECals-dataset-03496,2,2,0.5333
Galaxy10_DECals-dataset-08927,5,5,0.6333
Galaxy10_DECals-dataset-13396,7,7,0.4667
Galaxy10_DECals-dataset-05435,2,2,0.4
Galaxy10_DECals-dataset-16731,9,9,0.6333
Galaxy10_DECals-dataset-06109,3,5,0.2
Galaxy10_DECals-dataset-05469,2,2,0.4667
Galaxy10_DECals-dataset-13535,7,5,0.3333
Galaxy10_DECals-dataset-15874,9,7,0.4
Galaxy10_DECals-dataset-15785,8,7,0.2667
Galaxy10_DECals-dataset-07675,4,3,0.2333
Galaxy10_DECals-dataset-15159,8,5,0.1667
Galaxy10_DECals-dataset-02656,1,7,0.7333
Galaxy10_DECals-dataset-05883,3,3,0.5333
Galaxy10_DECals-dataset-07713,4,3,0.4
Galaxy10_DECals-dataset-02158,1,1,0.3667
Galaxy10_DECals-dataset-12668,7,5,0.3667
Galaxy10_DECals-dataset-05288,2,2,0.4667
Galaxy10_DECals-dataset-03251,2,2,0.5667
Galaxy10_DECals-dataset-01469,1,2,0.2667
Galaxy10_DECals-dataset-13062,7,1,0.2
Galaxy10_DECals-dataset-03537,2,2,0.7333
Galaxy10_DECals-dataset-12042,7,2,0.2
Galaxy10_DECals-dataset-12595,7,7,0.3333
Galaxy10_DECals-dataset-06369,3,3,0.6667
Galaxy10_DECals-dataset-09605,5,5,0.3333
Galaxy10_DECals-dataset-10736,6,2,0.4667
Galaxy10_DECals-dataset-00659,0,3,0.3667
Galaxy10_DECals-dataset-09248,5,7,0.5
Galaxy10_DECals-dataset-03582,2,2,0.3667
Galaxy10_DECals-dataset-14671,8,8,0.5667
Galaxy10_DECals-dataset-00205,0,9,0.3333
Galaxy10_DECals-dataset-12706,7,2,0.3
Galaxy10_DECals-dataset-04607,2,2,0.7
Galaxy10_DECals-dataset-04497,2,2,0.8667
Galaxy10_DECals-dataset-05838,3,3,0.3667
Galaxy10_DECals-dataset-10769,6,6,0.3333
Galaxy10_DECals-dataset-16237,9,6,0.2
Galaxy10_DECals-dataset-11211,6,2,0.3
Galaxy10_DECals-dataset-02084,1,1,0.2
Galaxy10_DECals-dataset-14129,7,7,0.2667
Galaxy10_DECals-dataset-14542,8,8,0.3333
Galaxy10_DECals-dataset-09621,5,3,0.2667
Galaxy10_DECals-dataset-02566,1,1,0.2667
Galaxy10_DECals-dataset-06713,3,3,0.4
Galaxy10_DECals-dataset-01143,1,1,0.3
Galaxy10_DECals-dataset-02535,1,1,0.3667
Galaxy10_DECals-dataset-12055,7,2,0.3
Galaxy10_DECals-dataset-10635,6,6,0.4333
Galaxy10_DECals-dataset-04391,2,2,0.8333
Galaxy10_DECals-dataset-09802,5,9,0.2667
Galaxy10_DECals-dataset-09534,5,7,0.3667
Galaxy10_DECals-dataset-15931,9,4,0.3
Galaxy10_DECals-dataset-06433,3,3,0.6333
Galaxy10_DECals-dataset-00873,0,3,0.3667
Galaxy10_DECals-dataset-05080,2,2,0.3333
Galaxy10_DECals-dataset-00508,0,8,0.2333
Galaxy10_DECals-dataset-14395,7,1,0.3667
Galaxy10_DECals-dataset-07374,3,3,0.3667
Galaxy10_DECals-dataset-06849,3,3,0.5333
Galaxy10_DECals-dataset-03087,2,2,0.7667
Galaxy10_DECals-dataset-15560,8,8,0.4
Galaxy10_DECals-dataset-14486,8,8,0.4667
Galaxy10_DECals-dataset-01023,0,7,0.3
Galaxy10_DECals-dataset-07923,4,8,0.2667
Galaxy10_DECals-dataset-09965,5,2,0.1667
Galaxy10_DECals-dataset-16909,9,9,0.3667
Galaxy10_DECals-dataset-12674,7,5,0.2333
Galaxy10_DECals-dataset-08781,5,5,0.5333
Galaxy10_DECals-dataset-00917,0,3,0.4
Galaxy10_DECals-dataset-01674,1,6,0.2333
Galaxy10_DECals-dataset-03427,2,2,0.3667
Galaxy10_DECals-dataset-05253,2,2,0.6333
Galaxy10_DECals-dataset-15035,8,8,0.6
Galaxy10_DECals-dataset-04670,2,2,0.3333
Galaxy10_DECals-dataset-10100,6,3,0.2333
Galaxy10_DECals-dataset-16368,9,9,0.6333
Galaxy10_DECals-dataset-07016,3,3,0.6667
Galaxy10_DECals-dataset-03491,2,2,0.8667
Galaxy10_DECals-dataset-02482,1,1,0.2
Galaxy10_DECals-dataset-01231,1,1,0.2667
Galaxy10_DECals-dataset-00975,0,7,0.4667
Galaxy10_DECals-dataset-05020,2,2,0.6333
Galaxy10_DECals-dataset-17246,9,9,0.4333
Galaxy10_DECals-dataset-04902,2,7,0.25
Galaxy10_DECals-dataset-15271,8,8,0.4
Galaxy10_DECals-dataset-04818,2,2,0.6667
Galaxy10_DECals-dataset-09961,5,5,0.2667
Galaxy10_DECals-dataset-06718,3,3,0.6333
Galaxy10_DECals-dataset-01109,1,1,0.2
Galaxy10_DECals-dataset-14460,8,9,0.3333
Galaxy10_DECals-dataset-02749,1,1,0.4
Galaxy10_DECals-dataset-11602,6,6,0.2667
Galaxy10_DECals-dataset-01777,1,7,0.3
Galaxy10_DECals-dataset-00645,0,7,0.5
Galaxy10_DECals-dataset-02468,1,1,0.6333
Galaxy10_DECals-dataset-07644,4,4,0.3
Galaxy10_DECals-dataset-04734,2,2,0.4333
Galaxy10_DECals-dataset-16993,9,9,0.2667
Galaxy10_DECals-dataset-11586,6,3,0.3
Galaxy10_DECals-dataset-01509,1,1,0.4667
Galaxy10_DECals-dataset-10091,6,6,0.4667
Galaxy10_DECals-dataset-00206,0,2,0.9
Galaxy10_DECals-dataset-05219,2,2,0.7333
Galaxy10_DECals-dataset-13289,7,7,0.4333
Galaxy10_DECals-dataset-02019,1,1,0.2
Galaxy10_DECals-dataset-08885,5,5,0.4667
Galaxy10_DECals-dataset-13035,7,7,0.4
Galaxy10_DECals-dataset-13446,7,7,0.3
Galaxy10_DECals-dataset-03788,2,2,0.4667
Galaxy10_DECals-dataset-03475,2,2,0.6
Galaxy10_DECals-dataset-07117,3,3,0.4
Galaxy10_DECals-dataset-04786,2,2,0.5333
Galaxy10_DECals-dataset-12671,7,3,0.3
Galaxy10_DECals-dataset-05313,2,5,0.3
Galaxy10_DECals-dataset-15456,8,9,0.5667
Galaxy10_DECals-dataset-01726,1,9,0.2333
Galaxy10_DECals-dataset-06086,3,1,0.1667
Galaxy10_DECals-dataset-13989,7,7,0.3333
Galaxy10_DECals-dataset-03098,2,2,0.6667
Galaxy10_DECals-dataset-13319,7,0,0.1667
Galaxy10_DECals-dataset-00856,0,2,0.2667
Galaxy10_DECals-dataset-08352,5,3,0.2667
Galaxy10_DECals-dataset-06396,3,3,0.3333
Galaxy10_DECals-dataset-10063,6,3,0.3333
Galaxy10_DECals-dataset-07810,4,5,0.2333
Galaxy10_DECals-dataset-16564,9,9,0.8667
Galaxy10_DECals-dataset-05443,2,2,0.8667
Galaxy10_DECals-dataset-14172,7,7,0.2667
Galaxy10_DECals-dataset-05999,3,2,0.2333
Galaxy10_DECals-dataset-06749,3,7,0.2833
Galaxy10_DECals-dataset-07997,5,5,0.2667
Galaxy10_DECals-dataset-09037,5,6,0.2333
Galaxy10_DECals-dataset-14427,7,7,0.3333
Galaxy10_DECals-dataset-11195,6,7,0.3
Galaxy10_DECals-dataset-14255,7,7,0.2667
Galaxy10_DECals-dataset-11990,7,7,0.5333
Galaxy10_DECals-dataset-05192,2,2,0.8
Galaxy10_DECals-dataset-09021,5,5,0.5
Galaxy10_DECals-dataset-01153,1,2,0.4
Galaxy10_DECals-dataset-03295,2,2,0.4333
Galaxy10_DECals-dataset-12658,7,5,0.3667
Galaxy10_DECals-dataset-03829,2,2,0.8333
Galaxy10_DECals-dataset-17454,9,9,0.3667
Galaxy10_DECals-dataset-08272,5,5,0.4
Galaxy10_DECals-dataset-00776,0,3,0.5667
Galaxy10_DECals-dataset-07015,3,3,0.8
Galaxy10_DECals-dataset-05895,3,3,0.3
Galaxy10_DECals-dataset-10767,6,7,0.3
Galaxy10_DECals-dataset-08137,5,3,0.2111
Galaxy10_DECals-dataset-05823,3,7,0.2333
Galaxy10_DECals-dataset-03072,2,2,0.5333
Galaxy10_DECals-dataset-03240,2,2,0.3
Galaxy10_DECals-dataset-12321,7,5,0.3333
Galaxy10_DECals-dataset-01207,1,2,0.1667
Galaxy10_DECals-dataset-15513,8,8,0.2667
Galaxy10_DECals-dataset-02767,1,1,0.3
Galaxy10_DECals-dataset-12347,7,6,0.2667
Galaxy10_DECals-dataset-07010,3,3,0.6
Galaxy10_DECals-dataset-12824,7,1,0.2333
Galaxy10_DECals-dataset-09209,5,5,0.6667
Galaxy10_DECals-dataset-11442,6,3,0.2333
Galaxy10_DECals-dataset-16190,9,9,0.8
Galaxy10_DECals-dataset-01324,1,1,0.5667
Galaxy10_DECals-dataset-12632,7,8,0.2
Galaxy10_DECals-dataset-00839,0,7,0.4
Galaxy10_DECals-dataset-01499,1,1,0.4333
Galaxy10_DECals-dataset-02564,1,1,0.4222
Galaxy10_DECals-dataset-07971,5,3,0.225
Galaxy10_DECals-dataset-16726,9,9,0.3667
Galaxy10_DECals-dataset-03262,2,6,0.4667
Galaxy10_DECals-dataset-12842,7,7,0.4333
Galaxy10_DECals-dataset-16687,9,8,0.4333
Galaxy10_DECals-dataset-16657,9,0,0.1667
Galaxy10_DECals-dataset-12271,7,7,0.4333
Galaxy10_DECals-dataset-06132,3,2,0.4333
Galaxy10_DECals-dataset-04767,2,2,0.4333
Galaxy10_DECals-dataset-06201,3,3,0.3556
Galaxy10_DECals-dataset-15057,8,8,0.3667
Galaxy10_DECals-dataset-16191,9,9,0.3667
Galaxy10_DECals-dataset-11761,6,5,0.2667
Galaxy10_DECals-dataset-11510,6,5,0.2667
Galaxy10_DECals-dataset-08170,5,6,0.2
Galaxy10_DECals-dataset-16658,9,9,0.6
Galaxy10_DECals-dataset-17380,9,9,0.4
Galaxy10_DECals-dataset-01162,1,5,0.2333
Galaxy10_DECals-dataset-17072,9,9,0.4333
Galaxy10_DECals-dataset-03404,2,2,0.9333
Galaxy10_DECals-dataset-04281,2,2,0.4333
Galaxy10_DECals-dataset-14937,8,8,0.56
Galaxy10_DECals-dataset-01946,1,1,0.3667
Galaxy10_DECals-dataset-07203,3,3,0.6667
Galaxy10_DECals-dataset-03557,2,2,0.6667
Galaxy10_DECals-dataset-10887,6,7,0.2
Galaxy10_DECals-dataset-11766,6,5,0.2667
Galaxy10_DECals-dataset-10372,6,7,0.4333
Galaxy10_DECals-dataset-17514,9,8,0.3667
Galaxy10_DECals-dataset-13571,7,7,0.4
Galaxy10_DECals-dataset-11506,6,6,0.3
Galaxy10_DECals-dataset-08621,5,7,0.5
Galaxy10_DECals-dataset-11223,6,6,0.5
Galaxy10_DECals-dataset-08437,5,5,0.3667
Galaxy10_DECals-dataset-00008,0,2,0.2333
Galaxy10_DECals-dataset-02428,1,1,0.2667
Galaxy10_DECals-dataset-09608,5,7,0.3667
Galaxy10_DECals-dataset-14161,7,1,0.3667
Galaxy10_DECals-dataset-00459,0,5,0.2667
Galaxy10_DECals-dataset-07198,3,3,0.4667
Galaxy10_DECals-dataset-04506,2,2,0.8
Galaxy10_DECals-dataset-17654,9,8,0.3667
Galaxy10_DECals-dataset-08767,5,5,0.4333
Galaxy10_DECals-dataset-10917,6,7,0.4667
Galaxy10_DECals-dataset-12685,7,5,0.2333
Galaxy10_DECals-dataset-03361,2,0,0.1667
Galaxy10_DECals-dataset-00129,0,5,0.3
Galaxy10_DECals-dataset-12330,7,2,0.6667
Galaxy10_DECals-dataset-03713,2,2,0.4333
Galaxy10_DECals-dataset-00325,0,5,0.3
Galaxy10_DECals-dataset-10149,6,7,0.4
Galaxy10_DECals-dataset-12331,7,7,0.3333
Galaxy10_DECals-dataset-08554,5,7,0.3333
Galaxy10_DECals-dataset-12908,7,7,0.2333
Galaxy10_DECals-dataset-16100,9,9,0.6333
Galaxy10_DECals-dataset-00186,0,2,0.5333
Galaxy10_DECals-dataset-14818,8,8,0.5333
Galaxy10_DECals-dataset-01456,1,7,0.3
Galaxy10_DECals-dataset-15796,8,8,0.5333
Galaxy10_DECals-dataset-09155,5,5,0.5
Galaxy10_DECals-dataset-00890,0,7,0.3
Galaxy10_DECals-dataset-02650,1,1,0.4667
Galaxy10_DECals-dataset-08111,5,6,0.3
Galaxy10_DECals-dataset-11943,7,3,0.2333
Galaxy10_DECals-dataset-00438,0,5,0.4
Galaxy10_DECals-dataset-13071,7,7,0.7333
Galaxy10_DECals-dataset-05030,2,2,0.4667
Galaxy10_DECals-dataset-11345,6,2,0.2333
Galaxy10_DECals-dataset-02358,1,5,0.2333
Galaxy10_DECals-dataset-02676,1,5,0.3333
Galaxy10_DECals-dataset-01973,1,1,0.5333
Galaxy10_DECals-dataset-00763,0,7,0.3
Galaxy10_DECals-dataset-12665,7,7,0.3333
Galaxy10_DECals-dataset-17561,9,9,0.5
Galaxy10_DECals-dataset-03715,2,2,0.4
Galaxy10_DECals-dataset-00977,0,6,0.2667
Galaxy10_DECals-dataset-00775,0,2,0.4
Galaxy10_DECals-dataset-05649,3,7,0.2
Galaxy10_DECals-dataset-00378,0,9,0.4
Galaxy10_DECals-dataset-01690,1,1,0.3667
Galaxy10_DECals-dataset-11679,6,5,0.2333
Galaxy10_DECals-dataset-04589,2,2,1.0
Galaxy10_DECals-dataset-13413,7,7,0.3667
Galaxy10_DECals-dataset-02020,1,9,0.2333
Galaxy10_DECals-dataset-10448,6,5,0.2667
Galaxy10_DECals-dataset-08096,5,5,0.2333
Galaxy10_DECals-dataset-14974,8,7,0.2
Galaxy10_DECals-dataset-12801,7,7,0.3667
Galaxy10_DECals-dataset-00878,0,5,0.3333
Galaxy10_DECals-dataset-09856,5,5,0.4
Galaxy10_DECals-dataset-12921,7,7,0.6
Galaxy10_DECals-dataset-03816,2,2,0.7
Galaxy10_DECals-dataset-05424,2,2,0.5667
Galaxy10_DECals-dataset-12368,7,3,0.2333
Galaxy10_DECals-dataset-12041,7,1,0.4333
Galaxy10_DECals-dataset-11094,6,6,0.2667
Galaxy10_DECals-dataset-08825,5,5,0.6333
Galaxy10_DECals-dataset-06853,3,1,0.3889
Galaxy10_DECals-dataset-04849,2,6,0.3667
Galaxy10_DECals-dataset-00895,0,7,0.8
Galaxy10_DECals-dataset-12250,7,7,0.4333
Galaxy10_DECals-dataset-10550,6,6,0.4333
Galaxy10_DECals-dataset-13112,7,6,0.2667
Galaxy10_DECals-dataset-04949,2,2,1.0
Galaxy10_DECals-dataset-15369,8,9,0.3
Galaxy10_DECals-dataset-07528,3,3,0.4667
Galaxy10_DECals-dataset-10214,6,6,0.2667
Galaxy10_DECals-dataset-09764,5,5,0.2667
Galaxy10_DECals-dataset-03984,2,2,0.6333
Galaxy10_DECals-dataset-02754,1,7,0.3
Galaxy10_DECals-dataset-11062,6,7,0.4333
Galaxy10_DECals-dataset-10608,6,8,0.2667
Galaxy10_DECals-dataset-02015,1,6,0.2333
Galaxy10_DECals-dataset-10582,6,6,0.3
Galaxy10_DECals-dataset-13842,7,7,0.3333
Galaxy10_DECals-dataset-17425,9,9,0.5
Galaxy10_DECals-dataset-05989,3,6,0.2667
Galaxy10_DECals-dataset-12759,7,5,0.2333
Galaxy10_DECals-dataset-01409,1,5,0.2667
Galaxy10_DECals-dataset-05884,3,3,0.4333
Galaxy10_DECals-dataset-04059,2,5,0.2667
Galaxy10_DECals-dataset-04883,2,2,0.8
Galaxy10_DECals-dataset-12066,7,3,0.4
Galaxy10_DECals-dataset-05176,2,2,0.5333
Galaxy10_DECals-dataset-08700,5,7,0.2667
Galaxy10_DECals-dataset-07563,3,7,0.2667
Galaxy10_DECals-dataset-01780,1,1,0.4667
Galaxy10_DECals-dataset-02463,1,6,0.3
Galaxy10_DECals-dataset-17190,9,9,0.3
Galaxy10_DECals-dataset-16927,9,9,0.6667
Galaxy10_DECals-dataset-05837,3,3,0.6333
Galaxy10_DECals-dataset-13107,7,7,0.4667
Galaxy10_DECals-dataset-04075,2,2,0.3333
Galaxy10_DECals-dataset-10780,6,6,0.3667
Galaxy10_DECals-dataset-16469,9,9,0.5
Galaxy10_DECals-dataset-01858,1,1,0.3
Galaxy10_DECals-dataset-04746,2,2,0.6333
Galaxy10_DECals-dataset-06668,3,3,0.3333
Galaxy10_DECals-dataset-05004,2,2,0.6667
Galaxy10_DECals-dataset-06543,3,3,0.4667
Galaxy10_DECals-dataset-13442,7,7,0.3667
Galaxy10_DECals-dataset-00052,0,6,0.2
Galaxy10_DECals-dataset-09404,5,7,0.3667
Galaxy10_DECals-dataset-15945,9,9,0.6333
Galaxy10_DECals-dataset-10123,6,7,0.4
Galaxy10_DECals-dataset-08997,5,6,0.3
Galaxy10_DECals-dataset-13094,7,7,0.3333
Galaxy10_DECals-dataset-04562,2,2,0.7667
Galaxy10_DECals-dataset-11604,6,6,0.5
Galaxy10_DECals-dataset-05186,2,2,0.5333
Galaxy10_DECals-dataset-17138,9,9,0.3
Galaxy10_DECals-dataset-04742,2,2,0.2
Galaxy10_DECals-dataset-05905,3,3,0.5333
Galaxy10_DECals-dataset-12795,7,7,0.3
Galaxy10_DECals-dataset-09238,5,5,0.3
Galaxy10_DECals-dataset-15742,8,8,0.7333
Galaxy10_DECals-dataset-05585,3,3,0.4667
Galaxy10_DECals-dataset-05334,2,2,0.8667
Galaxy10_DECals-dataset-08478,5,7,0.2667
Galaxy10_DECals-dataset-09867,5,6,0.4
Galaxy10_DECals-dataset-05054,2,2,0.5667
Galaxy10_DECals-dataset-15086,8,8,0.7
Galaxy10_DECals-dataset-17534,9,9,0.4333
Galaxy10_DECals-dataset-14230,7,7,0.5333
Galaxy10_DECals-dataset-17357,9,7,0.2667
Galaxy10_DECals-dataset-17630,9,9,0.7
Galaxy10_DECals-dataset-12200,7,7,0.3333
Galaxy10_DECals-dataset-11700,6,5,0.3333
Galaxy10_DECals-dataset-06976,3,3,0.5333
Galaxy10_DECals-dataset-14693,8,8,0.3333
Galaxy10_DECals-dataset-02554,1,1,0.4
Galaxy10_DECals-dataset-12398,7,2,0.3
Galaxy10_DECals-dataset-02123,1,1,0.3667
Galaxy10_DECals-dataset-12975,7,7,0.3333
Galaxy10_DECals-dataset-02886,1,5,0.3
Galaxy10_DECals-dataset-12381,7,7,0.3667
Galaxy10_DECals-dataset-03965,2,2,0.4333
Galaxy10_DECals-dataset-13822,7,7,0.4667
Galaxy10_DECals-dataset-02748,1,1,0.4
Galaxy10_DECals-dataset-10620,6,7,0.3667
